hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
27,3,0.0,1.45,68.97161667303561,Anantapur,14.6819,77.6006
28,4,0.0,1.45,0.0,Anantapur,14.6819,77.6006
29,5,0.0,1.45,0.0,Anantapur,14.6819,77.6006
30,6,0.0,1.45,0.0,Anantapur,14.6819,77.6006
31,7,176.36363636363637,1.45,0.0,Anantapur,14.6819,77.6006
32,8,239.93801652892563,1.45,0.0,Anantapur,14.6819,77.6006
33,9,325.90909090909093,1.45,207.13864694364707,Anantapur,14.6819,77.6006
34,10,596.5909090909091,1.45,208.6794290856806,Anantapur,14.6819,77.6006
35,11,463.34710743801656,1.45,178.183296076089,Anantapur,14.6819,77.6006
36,12,763.0165289256198,1.45,69.28929312317717,Anantapur,14.6819,77.6006
37,13,1085.392561983471,1.45,70.73858947154426,Anantapur,14.6819,77.6006
38,14,705.0,1.45,507.7138427398688,Anantapur,14.6819,77.6006
39,15,756.4256198347108,1.45,933.061037564722,Anantapur,14.6819,77.6006
40,16,454.7933884297521,1.45,1181.3410336996913,Anantapur,14.6819,77.6006
41,17,36.91115702479339,1.45,690.5364372086758,Anantapur,14.6819,77.6006
42,18,0.0,1.45,708.2092565666869,Anantapur,14.6819,77.6006
43,19,0.0,1.45,592.5353999191738,Anantapur,14.6819,77.6006
44,20,0.0,1.45,412.6657325596683,Anantapur,14.6819,77.6006
45,21,0.0,1.45,1298.424843520727,Anantapur,14.6819,77.6006
46,22,0.0,1.45,1478.7151393363197,Anantapur,14.6819,77.6006
47,23,0.0,1.45,829.9031472420604,Anantapur,14.6819,77.6006
48,0,0.0,1.45,597.3347708479257,Anantapur,14.6819,77.6006
49,1,0.0,1.45,336.9253901253684,Anantapur,14.6819,77.6006
50,2,0.0,1.45,469.49063373214295,Anantapur,14.6819,77.6006
51,3,0.0,1.45,462.715385147529,Anantapur,14.6819,77.6006
52,4,0.0,1.45,511.9448401986229,Anantapur,14.6819,77.6006
53,5,0.0,1.45,462.6329851735178,Anantapur,14.6819,77.6006
54,6,0.0,1.45,286.82052133150944,Anantapur,14.6819,77.6006
55,7,109.59710743801654,1.45,605.8252466440898,Anantapur,14.6819,77.6006
56,8,425.8264462809918,1.45,463.0574202294273,Anantapur,14.6819,77.6006
57,9,670.7644628099174,1.45,44.25001935581256,Anantapur,14.6819,77.6006
58,10,764.8553719008264,1.45,332.3903311070444,Anantapur,14.6819,77.6006
59,11,946.2603305785124,1.45,171.63450583345758,Anantapur,14.6819,77.6006
60,12,862.2520661157025,1.45,18.05085174575312,Anantapur,14.6819,77.6006
61,13,544.2561983471074,1.45,0.0,Anantapur,14.6819,77.6006
62,14,472.02479338842977,1.45,92.26584517165747,Anantapur,14.6819,77.6006
63,15,511.5289256198348,1.45,243.91114963279608,Anantapur,14.6819,77.6006
64,16,291.301652892562,1.45,1383.3680774021304,Anantapur,14.6819,77.6006
65,17,5.397520661157025,1.45,1174.3396303798193,Anantapur,14.6819,77.6006
66,18,0.0,1.45,873.8165910413308,Anantapur,14.6819,77.6006
67,19,0.0,1.45,1039.8567648376595,Anantapur,14.6819,77.6006
68,20,0.0,1.45,1857.594664628561,Anantapur,14.6819,77.6006
69,21,0.0,1.45,1450.674180628646,Anantapur,14.6819,77.6006
70,22,0.0,1.45,1033.9193324721998,Anantapur,14.6819,77.6006
71,23,0.0,1.45,734.747612389802,Anantapur,14.6819,77.6006
72,0,0.0,1.45,715.2388004878744,Anantapur,14.6819,77.6006
73,1,0.0,1.45,424.38203069786135,Anantapur,14.6819,77.6006
74,2,0.0,1.45,355.12204394188706,Anantapur,14.6819,77.6006
75,3,0.0,1.45,392.9264632701395,Anantapur,14.6819,77.6006
76,4,0.0,1.45,0.0,Anantapur,14.6819,77.6006
77,5,0.0,1.45,136.31339566304257,Anantapur,14.6819,77.6006
78,6,0.0,1.45,0.0,Anantapur,14.6819,77.6006
79,7,139.38842975206612,1.45,0.0,Anantapur,14.6819,77.6006
80,8,456.1363636363636,1.45,0.0,Anantapur,14.6819,77.6006
81,9,755.2892561983472,1.45,171.49988550291428,Anantapur,14.6819,77.6006
82,10,935.3512396694216,1.45,272.1140248489531,Anantapur,14.6819,77.6006
83,11,1037.5619834710744,1.45,358.7115001589926,Anantapur,14.6819,77.6006
84,12,1075.2272727272727,1.45,1205.7831206847768,Anantapur,14.6819,77.6006
85,13,1030.4132231404958,1.45,1271.2147001918872,Anantapur,14.6819,77.6006
86,14,912.5,1.45,900.6280778083017,Anantapur,14.6819,77.6006
87,15,715.4132231404959,1.45,1103.358790270447,Anantapur,14.6819,77.6006
88,16,419.400826446281,1.45,625.0644883989437,Anantapur,14.6819,77.6006
89,17,35.45247933884298,1.45,308.79493687846343,Anantapur,14.6819,77.6006
90,18,0.0,1.45,376.3635008986819,Anantapur,14.6819,77.6006
91,19,0.0,1.45,755.6426077615959,Anantapur,14.6819,77.6006
92,20,0.0,1.45,663.87233364553,Anantapur,14.6819,77.6006
93,21,0.0,1.45,791.1817610170252,Anantapur,14.6819,77.6006
94,22,0.0,1.45,850.9947749050492,Anantapur,14.6819,77.6006
95,23,0.0,1.45,329.7412008194437,Anantapur,14.6819,77.6006
96,0,0.0,1.45,368.0528708445485,Anantapur,14.6819,77.6006
97,1,0.0,1.45,473.5039223880268,Anantapur,14.6819,77.6006
98,2,0.0,1.45,238.69973541877567,Anantapur,14.6819,77.6006
99,3,0.0,1.45,0.0,Anantapur,14.6819,77.6006
100,4,0.0,1.45,0.0,Anantapur,14.6819,77.6006
101,5,0.0,1.45,0.0,Anantapur,14.6819,77.6006
102,6,0.0,1.45,0.0,Anantapur,14.6819,77.6006
103,7,155.46694214876035,1.45,88.52557679830042,Anantapur,14.6819,77.6006
104,8,520.3305785123968,1.45,1480.7056718994015,Anantapur,14.6819,77.6006
105,9,827.8925619834711,1.45,1015.9866254087048,Anantapur,14.6819,77.6006
106,10,1036.7355371900826,1.45,474.9764155990603,Anantapur,14.6819,77.6006
107,11,1087.9338842975208,1.45,424.7397350242052,Anantapur,14.6819,77.6006
108,12,1079.814049586777,1.45,646.4111944710406,Anantapur,14.6819,77.6006
109,13,1074.5867768595042,1.45,567.7268632153095,Anantapur,14.6819,77.6006
110,14,978.904958677686,1.45,799.240715535374,Anantapur,14.6819,77.6006
111,15,756.9628099173553,1.45,928.259948262879,Anantapur,14.6819,77.6006
112,16,437.706611570248,1.45,617.0614669621705,Anantapur,14.6819,77.6006
113,17,97.87190082644628,1.45,637.3564306312817,Anantapur,14.6819,77.6006
114,18,0.0,1.45,848.5402062178601,Anantapur,14.6819,77.6006
115,19,0.0,1.45,1084.6576826659498,Anantapur,14.6819,77.6006
116,20,0.0,1.45,1551.502791271725,Anantapur,14.6819,77.6006
117,21,0.0,1.45,1485.0658323615817,Anantapur,14.6819,77.6006
118,22,0.0,1.45,1186.2737670169588,Anantapur,14.6819,77.6006
119,23,0.0,1.45,529.3656182639251,Anantapur,14.6819,77.6006
120,0,0.0,1.45,132.87000940204973,Anantapur,14.6819,77.6006
121,1,0.0,1.45,423.42488559533336,Anantapur,14.6819,77.6006
122,2,0.0,1.45,379.07013615832346,Anantapur,14.6819,77.6006
123,3,0.0,1.45,507.95085112824114,Anantapur,14.6819,77.6006
124,4,0.0,1.45,326.8471919997108,Anantapur,14.6819,77.6006
125,5,0.0,1.45,198.00281141553936,Anantapur,14.6819,77.6006
126,6,0.0,1.45,114.14226848846492,Anantapur,14.6819,77.6006
127,7,141.67561983471074,1.45,0.0,Anantapur,14.6819,77.6006
128,8,458.07851239669424,1.45,120.53408591130145,Anantapur,14.6819,77.6006
129,9,695.2066115702479,1.45,332.8990364383179,Anantapur,14.6819,77.6006
130,10,910.5165289256198,1.45,251.381623093086,Anantapur,14.6819,77.6006
131,11,1073.0371900826449,1.45,466.2385096153712,Anantapur,14.6819,77.6006
132,12,1064.690082644628,1.45,457.7363095137355,Anantapur,14.6819,77.6006
133,13,1027.0247933884298,1.45,0.0,Anantapur,14.6819,77.6006
134,14,917.7892561983472,1.45,0.0,Anantapur,14.6819,77.6006
135,15,713.904958677686,1.45,270.48901629640727,Anantapur,14.6819,77.6006
136,16,421.4669421487603,1.45,578.1244693036713,Anantapur,14.6819,77.6006
137,17,99.41735537190084,1.45,572.0622709615075,Anantapur,14.6819,77.6006
138,18,0.0,1.45,622.1847262635345,Anantapur,14.6819,77.6006
139,19,0.0,1.45,887.7362293227598,Anantapur,14.6819,77.6006
140,20,0.0,1.45,1077.396053661412,Anantapur,14.6819,77.6006
141,21,0.0,1.45,1206.772815505654,Anantapur,14.6819,77.6006
142,22,0.0,1.45,1686.2252721133746,Anantapur,14.6819,77.6006
143,23,0.0,1.45,1227.939721898811,Anantapur,14.6819,77.6006
144,0,0.0,1.45,798.7412166271176,Anantapur,14.6819,77.6006
145,1,0.0,1.45,609.7217016172291,Anantapur,14.6819,77.6006
146,2,0.0,1.45,651.0932369135277,Anantapur,14.6819,77.6006
147,3,0.0,1.45,623.0418630513773,Anantapur,14.6819,77.6006
148,4,0.0,1.45,848.1078529067418,Anantapur,14.6819,77.6006
149,5,0.0,1.45,396.742232745481,Anantapur,14.6819,77.6006
150,6,0.0,1.45,267.475862196182,Anantapur,14.6819,77.6006
151,7,120.97727272727272,1.45,0.0,Anantapur,14.6819,77.6006
152,8,385.76446280991735,1.45,464.2227051523221,Anantapur,14.6819,77.6006
153,9,733.2231404958678,1.45,480.2324064444269,Anantapur,14.6819,77.6006
154,10,846.2603305785124,1.45,326.57866861388106,Anantapur,14.6819,77.6006
155,11,879.6280991735538,1.45,91.3448705362216,Anantapur,14.6819,77.6006
156,12,965.0413223140496,1.45,0.0,Anantapur,14.6819,77.6006
157,13,935.805785123967,1.45,0.0,Anantapur,14.6819,77.6006
158,14,803.305785123967,1.45,0.0,Anantapur,14.6819,77.6006
159,15,686.1776859504132,1.45,0.0,Anantapur,14.6819,77.6006
160,16,426.3842975206612,1.45,509.4625194987474,Anantapur,14.6819,77.6006
161,17,109.29132231404958,1.45,1366.5700792616672,Anantapur,14.6819,77.6006
162,18,0.0,1.45,1152.1495471944374,Anantapur,14.6819,77.6006
163,19,0.0,1.45,630.0086450628372,Anantapur,14.6819,77.6006
164,20,0.0,1.45,804.3111713474622,Anantapur,14.6819,77.6006
165,21,0.0,1.45,1417.3017274256636,Anantapur,14.6819,77.6006
166,22,0.0,1.45,1065.3439736307243,Anantapur,14.6819,77.6006
167,23,0.0,1.45,181.5816679564984,Anantapur,14.6819,77.6006
168,0,0.0,1.45,0.0,Anantapur,14.6819,77.6006
169,1,0.0,1.45,336.2409348201806,Anantapur,14.6819,77.6006
170,2,0.0,1.45,784.2342800399066,Anantapur,14.6819,77.6006
171,3,0.0,1.45,1799.740898971333,Anantapur,14.6819,77.6006
172,4,0.0,1.45,1535.041094307661,Anantapur,14.6819,77.6006
173,5,0.0,1.45,665.1723028477269,Anantapur,14.6819,77.6006
174,6,0.0,1.45,481.6489097694017,Anantapur,14.6819,77.6006
175,7,115.76239669421489,1.45,711.2528138052871,Anantapur,14.6819,77.6006
176,8,397.35537190082647,1.45,1612.174182253751,Anantapur,14.6819,77.6006
177,9,670.4752066115702,1.45,180.0134553441311,Anantapur,14.6819,77.6006
178,10,821.2603305785124,1.45,244.1870462605463,Anantapur,14.6819,77.6006
179,11,995.2272727272727,1.45,221.7585464651812,Anantapur,14.6819,77.6006
180,12,1018.904958677686,1.45,0.0,Anantapur,14.6819,77.6006
181,13,1009.2561983471074,1.45,86.50657644607416,Anantapur,14.6819,77.6006
182,14,900.9917355371902,1.45,201.08105306199107,Anantapur,14.6819,77.6006
183,15,663.6363636363636,1.45,87.87998545194611,Anantapur,14.6819,77.6006
184,16,350.74380165289256,1.45,586.9446273798671,Anantapur,14.6819,77.6006
185,17,94.2107438016529,1.45,946.1892383643396,Anantapur,14.6819,77.6006
186,18,0.0,1.45,1193.2257127165556,Anantapur,14.6819,77.6006
187,19,0.0,1.45,1243.5225032760902,Anantapur,14.6819,77.6006
188,20,0.0,1.45,957.8470353287348,Anantapur,14.6819,77.6006
189,21,0.0,1.45,681.3185687124799,Anantapur,14.6819,77.6006
190,22,0.0,1.45,642.8691541102485,Anantapur,14.6819,77.6006
191,23,0.0,1.45,703.2751808750459,Anantapur,14.6819,77.6006
192,0,0.0,1.45,673.2630283084476,Anantapur,14.6819,77.6006
193,1,0.0,1.45,774.8956611993344,Anantapur,14.6819,77.6006
194,2,0.0,1.45,815.3973197661335,Anantapur,14.6819,77.6006
195,3,0.0,1.45,697.6220413095967,Anantapur,14.6819,77.6006
196,4,0.0,1.45,286.986401014355,Anantapur,14.6819,77.6006
197,5,0.0,1.45,0.0,Anantapur,14.6819,77.6006
198,6,0.0,1.45,115.7239308737104,Anantapur,14.6819,77.6006
199,7,153.70454545454547,1.45,146.51195359600874,Anantapur,14.6819,77.6006
200,8,521.1570247933885,1.45,0.0,Anantapur,14.6819,77.6006
201,9,699.4421487603306,1.45,139.02487079456006,Anantapur,14.6819,77.6006
202,10,858.5123966942149,1.45,250.9140454567448,Anantapur,14.6819,77.6006
203,11,947.2727272727273,1.45,216.61511083084105,Anantapur,14.6819,77.6006
204,12,871.797520661157,1.45,377.8044124656613,Anantapur,14.6819,77.6006
205,13,893.202479338843,1.45,592.761811948266,Anantapur,14.6819,77.6006
206,14,813.7809917355372,1.45,636.9975570918124,Anantapur,14.6819,77.6006
207,15,658.801652892562,1.45,455.7214647317067,Anantapur,14.6819,77.6006
208,16,433.8429752066116,1.45,535.5699867870389,Anantapur,14.6819,77.6006
209,17,116.77272727272728,1.45,658.745342634335,Anantapur,14.6819,77.6006
210,18,0.0,1.45,1263.9721381092818,Anantapur,14.6819,77.6006
211,19,0.0,1.45,965.8955894307968,Anantapur,14.6819,77.6006
212,20,0.0,1.45,2059.9775252696822,Anantapur,14.6819,77.6006
213,21,0.0,1.45,1585.9679794309127,Anantapur,14.6819,77.6006
214,22,0.0,1.45,991.6353062425894,Anantapur,14.6819,77.6006
215,23,0.0,1.45,1599.3315406394065,Anantapur,14.6819,77.6006
216,0,0.0,1.45,1772.3667426638822,Anantapur,14.6819,77.6006
217,1,0.0,1.45,1603.5317156957367,Anantapur,14.6819,77.6006
218,2,0.0,1.45,896.0993389257379,Anantapur,14.6819,77.6006
219,3,0.0,1.45,489.6868407836008,Anantapur,14.6819,77.6006
220,4,0.0,1.45,348.89449424353666,Anantapur,14.6819,77.6006
221,5,0.0,1.45,177.42423120454126,Anantapur,14.6819,77.6006
222,6,0.0,1.45,445.16094558338455,Anantapur,14.6819,77.6006
223,7,136.46280991735537,1.45,246.98521357678453,Anantapur,14.6819,77.6006
224,8,441.1157024793389,1.45,274.05860508301714,Anantapur,14.6819,77.6006
225,9,780.9710743801653,1.45,49.36833292012891,Anantapur,14.6819,77.6006
226,10,970.0206611570248,1.45,429.1780044986863,Anantapur,14.6819,77.6006
227,11,896.5289256198347,1.45,514.45852951325,Anantapur,14.6819,77.6006
228,12,1017.3347107438016,1.45,473.8380562510652,Anantapur,14.6819,77.6006
229,13,848.2851239669421,1.45,413.01515227435976,Anantapur,14.6819,77.6006
230,14,759.4214876033058,1.45,922.8467103674548,Anantapur,14.6819,77.6006
231,15,575.4132231404959,1.45,712.8176383824415,Anantapur,14.6819,77.6006
232,16,324.400826446281,1.45,555.0301771987115,Anantapur,14.6819,77.6006
233,17,102.85537190082644,1.45,568.8600629975954,Anantapur,14.6819,77.6006
234,18,0.0,1.45,722.36814663888,Anantapur,14.6819,77.6006
235,19,0.0,1.45,513.6256406458753,Anantapur,14.6819,77.6006
236,20,0.0,1.45,862.5162023904704,Anantapur,14.6819,77.6006
237,21,0.0,1.45,1562.6844854808417,Anantapur,14.6819,77.6006
238,22,0.0,1.45,1790.6654199803456,Anantapur,14.6819,77.6006
239,23,0.0,1.45,1250.261116216352,Anantapur,14.6819,77.6006
240,0,0.0,1.45,700.7904376662941,Anantapur,14.6819,77.6006
241,1,0.0,1.45,491.1469513666672,Anantapur,14.6819,77.6006
242,2,0.0,1.45,735.6609776725097,Anantapur,14.6819,77.6006
243,3,0.0,1.45,543.6628521830582,Anantapur,14.6819,77.6006
244,4,0.0,1.45,251.2396329678598,Anantapur,14.6819,77.6006
245,5,0.0,1.45,123.75969822162617,Anantapur,14.6819,77.6006
246,6,0.0,1.45,348.664770767862,Anantapur,14.6819,77.6006
247,7,146.52892561983472,1.45,0.0,Anantapur,14.6819,77.6006
248,8,504.85537190082647,1.45,5.976655486501306,Anantapur,14.6819,77.6006
249,9,810.5371900826447,1.45,50.19464625638814,Anantapur,14.6819,77.6006
250,10,1009.6694214876034,1.45,0.0,Anantapur,14.6819,77.6006
251,11,1089.9586776859503,1.45,426.4273895793533,Anantapur,14.6819,77.6006
252,12,1081.9421487603306,1.45,527.2136254767447,Anantapur,14.6819,77.6006
253,13,1076.6735537190084,1.45,442.94699364323856,Anantapur,14.6819,77.6006
254,14,959.1735537190084,1.45,625.6473917263628,Anantapur,14.6819,77.6006
255,15,745.3099173553719,1.45,294.19817586635344,Anantapur,14.6819,77.6006
256,16,447.8305785123967,1.45,830.3867357990669,Anantapur,14.6819,77.6006
257,17,114.91322314049587,1.45,1074.0682839084693,Anantapur,14.6819,77.6006
258,18,0.0,1.45,1434.120863778362,Anantapur,14.6819,77.6006
259,19,0.0,1.45,2503.4433954441483,Anantapur,14.6819,77.6006
260,20,0.0,1.45,2543.9128433709,Anantapur,14.6819,77.6006
261,21,0.0,1.45,1537.9515970610269,Anantapur,14.6819,77.6006
262,22,0.0,1.45,1174.8960554738896,Anantapur,14.6819,77.6006
263,23,0.0,1.45,1075.4802796952736,Anantapur,14.6819,77.6006
264,0,0.0,1.45,1329.6227848307851,Anantapur,14.6819,77.6006
265,1,0.0,1.45,604.9360157228436,Anantapur,14.6819,77.6006
266,2,0.0,1.45,0.0,Anantapur,14.6819,77.6006
267,3,0.0,1.45,0.0,Anantapur,14.6819,77.6006
268,4,0.0,1.45,0.0,Anantapur,14.6819,77.6006
269,5,0.0,1.45,0.0,Anantapur,14.6819,77.6006
270,6,0.0,1.45,305.4273962433926,Anantapur,14.6819,77.6006
271,7,142.40495867768595,1.45,453.802382266624,Anantapur,14.6819,77.6006
272,8,492.35537190082647,1.45,261.6010274221159,Anantapur,14.6819,77.6006
273,9,794.0702479338843,1.45,262.0809391253355,Anantapur,14.6819,77.6006
274,10,998.5537190082644,1.45,196.53370209304143,Anantapur,14.6819,77.6006
275,11,1108.9669421487604,1.45,516.8370467394501,Anantapur,14.6819,77.6006
276,12,1101.4669421487604,1.45,482.2777705717154,Anantapur,14.6819,77.6006
277,13,1096.5082644628098,1.45,518.5221563838008,Anantapur,14.6819,77.6006
278,14,993.0991735537192,1.45,444.9623851871542,Anantapur,14.6819,77.6006
279,15,789.504132231405,1.45,430.969186648568,Anantapur,14.6819,77.6006
280,16,487.5619834710744,1.45,636.2575634387545,Anantapur,14.6819,77.6006
281,17,129.81404958677686,1.45,708.3779620852283,Anantapur,14.6819,77.6006
282,18,0.0,1.45,633.6136366816348,Anantapur,14.6819,77.6006
283,19,0.0,1.45,973.4229863790628,Anantapur,14.6819,77.6006
284,20,0.0,1.45,1902.491711330081,Anantapur,14.6819,77.6006
285,21,0.0,1.45,2262.789258011369,Anantapur,14.6819,77.6006
286,22,0.0,1.45,1986.7053389851208,Anantapur,14.6819,77.6006
287,23,0.0,1.45,1420.7566839655478,Anantapur,14.6819,77.6006
288,0,0.0,1.45,1494.511904900953,Anantapur,14.6819,77.6006
289,1,0.0,1.45,1942.50944580873,Anantapur,14.6819,77.6006
290,2,0.0,1.45,1217.849407431814,Anantapur,14.6819,77.6006
291,3,0.0,1.45,1145.7429151423637,Anantapur,14.6819,77.6006
292,4,0.0,1.45,1178.831547766951,Anantapur,14.6819,77.6006
293,5,0.0,1.45,496.4575673916135,Anantapur,14.6819,77.6006
294,6,0.0,1.45,726.2668727921535,Anantapur,14.6819,77.6006
295,7,142.3305785123967,1.45,585.8325425284719,Anantapur,14.6819,77.6006
296,8,500.9710743801653,1.45,402.91108327868153,Anantapur,14.6819,77.6006
297,9,809.8966942148761,1.45,399.832457190278,Anantapur,14.6819,77.6006
298,10,1020.8264462809916,1.45,252.289894107762,Anantapur,14.6819,77.6006
299,11,1096.5495867768595,1.45,467.2116754307182,Anantapur,14.6819,77.6006
300,12,1087.7685950413224,1.45,1136.4489008607593,Anantapur,14.6819,77.6006
301,13,1081.8801652892562,1.45,985.6304359142606,Anantapur,14.6819,77.6006
302,14,1000.0,1.45,1083.554113291218,Anantapur,14.6819,77.6006
303,15,774.1322314049587,1.45,1174.320243863973,Anantapur,14.6819,77.6006
304,16,472.7479338842976,1.45,749.2696379863934,Anantapur,14.6819,77.6006
305,17,124.68388429752066,1.45,819.3461226935626,Anantapur,14.6819,77.6006
306,18,0.0,1.45,854.0064742209736,Anantapur,14.6819,77.6006
307,19,0.0,1.45,547.8642263785339,Anantapur,14.6819,77.6006
308,20,0.0,1.45,561.2442155235436,Anantapur,14.6819,77.6006
309,21,0.0,1.45,682.6839771291162,Anantapur,14.6819,77.6006
310,22,0.0,1.45,1329.292275813207,Anantapur,14.6819,77.6006
311,23,0.0,1.45,1729.346127403136,Anantapur,14.6819,77.6006
312,0,0.0,1.45,2088.302057653591,Anantapur,14.6819,77.6006
313,1,0.0,1.45,2311.232170858132,Anantapur,14.6819,77.6006
314,2,0.0,1.45,1185.501978490704,Anantapur,14.6819,77.6006
315,3,0.0,1.45,869.4660654088916,Anantapur,14.6819,77.6006
316,4,0.0,1.45,1063.3724819104714,Anantapur,14.6819,77.6006
317,5,0.0,1.45,1631.602580589985,Anantapur,14.6819,77.6006
318,6,0.0,1.45,1612.1737928657626,Anantapur,14.6819,77.6006
319,7,137.05785123966945,1.45,1004.0520764519514,Anantapur,14.6819,77.6006
320,8,477.7479338842976,1.45,75.06125527768691,Anantapur,14.6819,77.6006
321,9,724.3388429752066,1.45,382.3766645816573,Anantapur,14.6819,77.6006
322,10,886.6735537190083,1.45,393.9420854657608,Anantapur,14.6819,77.6006
323,11,997.5826446280992,1.45,702.6572753943805,Anantapur,14.6819,77.6006
324,12,1052.5,1.45,919.5651910046976,Anantapur,14.6819,77.6006
325,13,986.4876033057852,1.45,808.1631489097515,Anantapur,14.6819,77.6006
326,14,851.2809917355372,1.45,147.4171338372798,Anantapur,14.6819,77.6006
327,15,722.9958677685951,1.45,291.07434450032963,Anantapur,14.6819,77.6006
328,16,451.3842975206612,1.45,236.53743004493208,Anantapur,14.6819,77.6006
329,17,128.12603305785126,1.45,833.6886905871927,Anantapur,14.6819,77.6006
330,18,0.0,1.45,1630.9334198294848,Anantapur,14.6819,77.6006
331,19,0.0,1.45,1353.5532241422568,Anantapur,14.6819,77.6006
332,20,0.0,1.45,1704.0348284558827,Anantapur,14.6819,77.6006
333,21,0.0,1.45,2109.177856956936,Anantapur,14.6819,77.6006
334,22,0.0,1.45,1744.705097617284,Anantapur,14.6819,77.6006
335,23,0.0,1.45,768.328567073358,Anantapur,14.6819,77.6006
336,0,0.0,1.45,327.7115576951273,Anantapur,14.6819,77.6006
337,1,0.0,1.45,385.92069884476246,Anantapur,14.6819,77.6006
338,2,0.0,1.45,752.6753533825425,Anantapur,14.6819,77.6006
339,3,0.0,1.45,1350.5142811563178,Anantapur,14.6819,77.6006
340,4,0.0,1.45,216.6383018481914,Anantapur,14.6819,77.6006
341,5,0.0,1.45,225.3053587023332,Anantapur,14.6819,77.6006
342,6,0.0,1.45,90.99414666653196,Anantapur,14.6819,77.6006
343,7,131.52066115702482,1.45,204.7743665096973,Anantapur,14.6819,77.6006
344,8,219.21487603305783,1.45,347.02279031467145,Anantapur,14.6819,77.6006
345,9,175.7396694214876,1.45,442.30313730664426,Anantapur,14.6819,77.6006
346,10,332.5619834710744,1.45,481.2826789252416,Anantapur,14.6819,77.6006
347,11,678.8223140495868,1.45,525.5304672187744,Anantapur,14.6819,77.6006
348,12,1003.2438016528926,1.45,305.02320956273286,Anantapur,14.6819,77.6006
349,13,1013.3471074380166,1.45,1203.4700773452334,Anantapur,14.6819,77.6006
350,14,796.404958677686,1.45,751.9102734807575,Anantapur,14.6819,77.6006
351,15,785.5371900826447,1.45,826.6182365467326,Anantapur,14.6819,77.6006
352,16,564.0495867768595,1.45,683.5648312126095,Anantapur,14.6819,77.6006
353,17,177.9214876033058,1.45,400.0593270525146,Anantapur,14.6819,77.6006
354,18,0.0,1.45,66.63295581046852,Anantapur,14.6819,77.6006
355,19,0.0,1.45,0.0,Anantapur,14.6819,77.6006
356,20,0.0,1.45,306.8318661605749,Anantapur,14.6819,77.6006
357,21,0.0,1.45,1208.2329814943248,Anantapur,14.6819,77.6006
358,22,0.0,1.45,1419.6210951475643,Anantapur,14.6819,77.6006
359,23,0.0,1.45,1340.960111433763,Anantapur,14.6819,77.6006
360,0,0.0,1.45,1846.5245340749905,Anantapur,14.6819,77.6006
361,1,0.0,1.45,1887.3320185376203,Anantapur,14.6819,77.6006
362,2,0.0,1.45,1524.2888765648393,Anantapur,14.6819,77.6006
363,3,0.0,1.45,1260.5557380246296,Anantapur,14.6819,77.6006
364,4,0.0,1.45,437.09280977188246,Anantapur,14.6819,77.6006
365,5,0.0,1.45,0.0,Anantapur,14.6819,77.6006
366,6,0.0,1.45,0.0,Anantapur,14.6819,77.6006
367,7,114.3305785123967,1.45,0.0,Anantapur,14.6819,77.6006
368,8,458.0578512396695,1.45,0.0,Anantapur,14.6819,77.6006
369,9,767.6239669421487,1.45,56.51100639213193,Anantapur,14.6819,77.6006
