hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
48,0,0.0,1.45,597.3347708479257,Jodhpur,26.2389,73.0243
49,1,0.0,1.45,336.9253901253684,Jodhpur,26.2389,73.0243
50,2,0.0,1.45,469.49063373214295,Jodhpur,26.2389,73.0243
51,3,0.0,1.45,462.715385147529,Jodhpur,26.2389,73.0243
52,4,0.0,1.45,511.9448401986229,Jodhpur,26.2389,73.0243
53,5,0.0,1.45,462.6329851735178,Jodhpur,26.2389,73.0243
54,6,0.0,1.45,286.82052133150944,Jodhpur,26.2389,73.0243
55,7,109.59710743801654,1.45,605.8252466440898,Jodhpur,26.2389,73.0243
56,8,425.8264462809918,1.45,463.0574202294273,Jodhpur,26.2389,73.0243
57,9,670.7644628099174,1.45,44.25001935581256,Jodhpur,26.2389,73.0243
58,10,764.8553719008264,1.45,332.3903311070444,Jodhpur,26.2389,73.0243
59,11,946.2603305785124,1.45,171.63450583345758,Jodhpur,26.2389,73.0243
60,12,862.2520661157025,1.45,18.05085174575312,Jodhpur,26.2389,73.0243
61,13,544.2561983471074,1.45,0.0,Jodhpur,26.2389,73.0243
62,14,472.02479338842977,1.45,92.26584517165747,Jodhpur,26.2389,73.0243
63,15,511.5289256198348,1.45,243.91114963279608,Jodhpur,26.2389,73.0243
64,16,291.301652892562,1.45,1383.3680774021304,Jodhpur,26.2389,73.0243
65,17,5.397520661157025,1.45,1174.3396303798193,Jodhpur,26.2389,73.0243
66,18,0.0,1.45,873.8165910413308,Jodhpur,26.2389,73.0243
67,19,0.0,1.45,1039.8567648376595,Jodhpur,26.2389,73.0243
68,20,0.0,1.45,1857.594664628561,Jodhpur,26.2389,73.0243
69,21,0.0,1.45,1450.674180628646,Jodhpur,26.2389,73.0243
70,22,0.0,1.45,1033.9193324721998,Jodhpur,26.2389,73.0243
71,23,0.0,1.45,734.747612389802,Jodhpur,26.2389,73.0243
72,0,0.0,1.45,715.2388004878744,Jodhpur,26.2389,73.0243
73,1,0.0,1.45,424.38203069786135,Jodhpur,26.2389,73.0243
74,2,0.0,1.45,355.12204394188706,Jodhpur,26.2389,73.0243
75,3,0.0,1.45,392.9264632701395,Jodhpur,26.2389,73.0243
76,4,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
77,5,0.0,1.45,136.31339566304257,Jodhpur,26.2389,73.0243
78,6,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
79,7,139.38842975206612,1.45,0.0,Jodhpur,26.2389,73.0243
80,8,456.1363636363636,1.45,0.0,Jodhpur,26.2389,73.0243
81,9,755.2892561983472,1.45,171.49988550291428,Jodhpur,26.2389,73.0243
82,10,935.3512396694216,1.45,272.1140248489531,Jodhpur,26.2389,73.0243
83,11,1037.5619834710744,1.45,358.7115001589926,Jodhpur,26.2389,73.0243
84,12,1075.2272727272727,1.45,1205.7831206847768,Jodhpur,26.2389,73.0243
85,13,1030.4132231404958,1.45,1271.2147001918872,Jodhpur,26.2389,73.0243
86,14,912.5,1.45,900.6280778083017,Jodhpur,26.2389,73.0243
87,15,715.4132231404959,1.45,1103.358790270447,Jodhpur,26.2389,73.0243
88,16,419.400826446281,1.45,625.0644883989437,Jodhpur,26.2389,73.0243
89,17,35.45247933884298,1.45,308.79493687846343,Jodhpur,26.2389,73.0243
90,18,0.0,1.45,376.3635008986819,Jodhpur,26.2389,73.0243
91,19,0.0,1.45,755.6426077615959,Jodhpur,26.2389,73.0243
92,20,0.0,1.45,663.87233364553,Jodhpur,26.2389,73.0243
93,21,0.0,1.45,791.1817610170252,Jodhpur,26.2389,73.0243
94,22,0.0,1.45,850.9947749050492,Jodhpur,26.2389,73.0243
95,23,0.0,1.45,329.7412008194437,Jodhpur,26.2389,73.0243
96,0,0.0,1.45,368.0528708445485,Jodhpur,26.2389,73.0243
97,1,0.0,1.45,473.5039223880268,Jodhpur,26.2389,73.0243
98,2,0.0,1.45,238.69973541877567,Jodhpur,26.2389,73.0243
99,3,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
100,4,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
101,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
102,6,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
103,7,155.46694214876035,1.45,88.52557679830042,Jodhpur,26.2389,73.0243
104,8,520.3305785123968,1.45,1480.7056718994015,Jodhpur,26.2389,73.0243
105,9,827.8925619834711,1.45,1015.9866254087048,Jodhpur,26.2389,73.0243
106,10,1036.7355371900826,1.45,474.9764155990603,Jodhpur,26.2389,73.0243
107,11,1087.9338842975208,1.45,424.7397350242052,Jodhpur,26.2389,73.0243
108,12,1079.814049586777,1.45,646.4111944710406,Jodhpur,26.2389,73.0243
109,13,1074.5867768595042,1.45,567.7268632153095,Jodhpur,26.2389,73.0243
110,14,978.904958677686,1.45,799.240715535374,Jodhpur,26.2389,73.0243
111,15,756.9628099173553,1.45,928.259948262879,Jodhpur,26.2389,73.0243
112,16,437.706611570248,1.45,617.0614669621705,Jodhpur,26.2389,73.0243
113,17,97.87190082644628,1.45,637.3564306312817,Jodhpur,26.2389,73.0243
114,18,0.0,1.45,848.5402062178601,Jodhpur,26.2389,73.0243
115,19,0.0,1.45,1084.6576826659498,Jodhpur,26.2389,73.0243
116,20,0.0,1.45,1551.502791271725,Jodhpur,26.2389,73.0243
117,21,0.0,1.45,1485.0658323615817,Jodhpur,26.2389,73.0243
118,22,0.0,1.45,1186.2737670169588,Jodhpur,26.2389,73.0243
119,23,0.0,1.45,529.3656182639251,Jodhpur,26.2389,73.0243
120,0,0.0,1.45,132.87000940204973,Jodhpur,26.2389,73.0243
121,1,0.0,1.45,423.42488559533336,Jodhpur,26.2389,73.0243
122,2,0.0,1.45,379.07013615832346,Jodhpur,26.2389,73.0243
123,3,0.0,1.45,507.95085112824114,Jodhpur,26.2389,73.0243
124,4,0.0,1.45,326.8471919997108,Jodhpur,26.2389,73.0243
125,5,0.0,1.45,198.00281141553936,Jodhpur,26.2389,73.0243
126,6,0.0,1.45,114.14226848846492,Jodhpur,26.2389,73.0243
127,7,141.67561983471074,1.45,0.0,Jodhpur,26.2389,73.0243
128,8,458.07851239669424,1.45,120.53408591130145,Jodhpur,26.2389,73.0243
129,9,695.2066115702479,1.45,332.8990364383179,Jodhpur,26.2389,73.0243
130,10,910.5165289256198,1.45,251.381623093086,Jodhpur,26.2389,73.0243
131,11,1073.0371900826449,1.45,466.2385096153712,Jodhpur,26.2389,73.0243
132,12,1064.690082644628,1.45,457.7363095137355,Jodhpur,26.2389,73.0243
133,13,1027.0247933884298,1.45,0.0,Jodhpur,26.2389,73.0243
134,14,917.7892561983472,1.45,0.0,Jodhpur,26.2389,73.0243
135,15,713.904958677686,1.45,270.48901629640727,Jodhpur,26.2389,73.0243
136,16,421.4669421487603,1.45,578.1244693036713,Jodhpur,26.2389,73.0243
137,17,99.41735537190084,1.45,572.0622709615075,Jodhpur,26.2389,73.0243
138,18,0.0,1.45,622.1847262635345,Jodhpur,26.2389,73.0243
139,19,0.0,1.45,887.7362293227598,Jodhpur,26.2389,73.0243
140,20,0.0,1.45,1077.396053661412,Jodhpur,26.2389,73.0243
141,21,0.0,1.45,1206.772815505654,Jodhpur,26.2389,73.0243
142,22,0.0,1.45,1686.2252721133746,Jodhpur,26.2389,73.0243
143,23,0.0,1.45,1227.939721898811,Jodhpur,26.2389,73.0243
144,0,0.0,1.45,798.7412166271176,Jodhpur,26.2389,73.0243
145,1,0.0,1.45,609.7217016172291,Jodhpur,26.2389,73.0243
146,2,0.0,1.45,651.0932369135277,Jodhpur,26.2389,73.0243
147,3,0.0,1.45,623.0418630513773,Jodhpur,26.2389,73.0243
148,4,0.0,1.45,848.1078529067418,Jodhpur,26.2389,73.0243
149,5,0.0,1.45,396.742232745481,Jodhpur,26.2389,73.0243
150,6,0.0,1.45,267.475862196182,Jodhpur,26.2389,73.0243
151,7,120.97727272727272,1.45,0.0,Jodhpur,26.2389,73.0243
152,8,385.76446280991735,1.45,464.2227051523221,Jodhpur,26.2389,73.0243
153,9,733.2231404958678,1.45,480.2324064444269,Jodhpur,26.2389,73.0243
154,10,846.2603305785124,1.45,326.57866861388106,Jodhpur,26.2389,73.0243
155,11,879.6280991735538,1.45,91.3448705362216,Jodhpur,26.2389,73.0243
156,12,965.0413223140496,1.45,0.0,Jodhpur,26.2389,73.0243
157,13,935.805785123967,1.45,0.0,Jodhpur,26.2389,73.0243
158,14,803.305785123967,1.45,0.0,Jodhpur,26.2389,73.0243
159,15,686.1776859504132,1.45,0.0,Jodhpur,26.2389,73.0243
160,16,426.3842975206612,1.45,509.4625194987474,Jodhpur,26.2389,73.0243
161,17,109.29132231404958,1.45,1366.5700792616672,Jodhpur,26.2389,73.0243
162,18,0.0,1.45,1152.1495471944374,Jodhpur,26.2389,73.0243
163,19,0.0,1.45,630.0086450628372,Jodhpur,26.2389,73.0243
164,20,0.0,1.45,804.3111713474622,Jodhpur,26.2389,73.0243
165,21,0.0,1.45,1417.3017274256636,Jodhpur,26.2389,73.0243
166,22,0.0,1.45,1065.3439736307243,Jodhpur,26.2389,73.0243
167,23,0.0,1.45,181.5816679564984,Jodhpur,26.2389,73.0243
168,0,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
169,1,0.0,1.45,336.2409348201806,Jodhpur,26.2389,73.0243
170,2,0.0,1.45,784.2342800399066,Jodhpur,26.2389,73.0243
171,3,0.0,1.45,1799.740898971333,Jodhpur,26.2389,73.0243
172,4,0.0,1.45,1535.041094307661,Jodhpur,26.2389,73.0243
173,5,0.0,1.45,665.1723028477269,Jodhpur,26.2389,73.0243
174,6,0.0,1.45,481.6489097694017,Jodhpur,26.2389,73.0243
175,7,115.76239669421489,1.45,711.2528138052871,Jodhpur,26.2389,73.0243
176,8,397.35537190082647,1.45,1612.174182253751,Jodhpur,26.2389,73.0243
177,9,670.4752066115702,1.45,180.0134553441311,Jodhpur,26.2389,73.0243
178,10,821.2603305785124,1.45,244.1870462605463,Jodhpur,26.2389,73.0243
179,11,995.2272727272727,1.45,221.7585464651812,Jodhpur,26.2389,73.0243
180,12,1018.904958677686,1.45,0.0,Jodhpur,26.2389,73.0243
181,13,1009.2561983471074,1.45,86.50657644607416,Jodhpur,26.2389,73.0243
182,14,900.9917355371902,1.45,201.08105306199107,Jodhpur,26.2389,73.0243
183,15,663.6363636363636,1.45,87.87998545194611,Jodhpur,26.2389,73.0243
184,16,350.74380165289256,1.45,586.9446273798671,Jodhpur,26.2389,73.0243
185,17,94.2107438016529,1.45,946.1892383643396,Jodhpur,26.2389,73.0243
186,18,0.0,1.45,1193.2257127165556,Jodhpur,26.2389,73.0243
187,19,0.0,1.45,1243.5225032760902,Jodhpur,26.2389,73.0243
188,20,0.0,1.45,957.8470353287348,Jodhpur,26.2389,73.0243
189,21,0.0,1.45,681.3185687124799,Jodhpur,26.2389,73.0243
190,22,0.0,1.45,642.8691541102485,Jodhpur,26.2389,73.0243
191,23,0.0,1.45,703.2751808750459,Jodhpur,26.2389,73.0243
192,0,0.0,1.45,673.2630283084476,Jodhpur,26.2389,73.0243
193,1,0.0,1.45,774.8956611993344,Jodhpur,26.2389,73.0243
194,2,0.0,1.45,815.3973197661335,Jodhpur,26.2389,73.0243
195,3,0.0,1.45,697.6220413095967,Jodhpur,26.2389,73.0243
196,4,0.0,1.45,286.986401014355,Jodhpur,26.2389,73.0243
197,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
198,6,0.0,1.45,115.7239308737104,Jodhpur,26.2389,73.0243
199,7,153.70454545454547,1.45,146.51195359600874,Jodhpur,26.2389,73.0243
200,8,521.1570247933885,1.45,0.0,Jodhpur,26.2389,73.0243
201,9,699.4421487603306,1.45,139.02487079456006,Jodhpur,26.2389,73.0243
202,10,858.5123966942149,1.45,250.9140454567448,Jodhpur,26.2389,73.0243
203,11,947.2727272727273,1.45,216.61511083084105,Jodhpur,26.2389,73.0243
204,12,871.797520661157,1.45,377.8044124656613,Jodhpur,26.2389,73.0243
205,13,893.202479338843,1.45,592.761811948266,Jodhpur,26.2389,73.0243
206,14,813.7809917355372,1.45,636.9975570918124,Jodhpur,26.2389,73.0243
207,15,658.801652892562,1.45,455.7214647317067,Jodhpur,26.2389,73.0243
208,16,433.8429752066116,1.45,535.5699867870389,Jodhpur,26.2389,73.0243
209,17,116.77272727272728,1.45,658.745342634335,Jodhpur,26.2389,73.0243
210,18,0.0,1.45,1263.9721381092818,Jodhpur,26.2389,73.0243
211,19,0.0,1.45,965.8955894307968,Jodhpur,26.2389,73.0243
212,20,0.0,1.45,2059.9775252696822,Jodhpur,26.2389,73.0243
213,21,0.0,1.45,1585.9679794309127,Jodhpur,26.2389,73.0243
214,22,0.0,1.45,991.6353062425894,Jodhpur,26.2389,73.0243
215,23,0.0,1.45,1599.3315406394065,Jodhpur,26.2389,73.0243
216,0,0.0,1.45,1772.3667426638822,Jodhpur,26.2389,73.0243
217,1,0.0,1.45,1603.5317156957367,Jodhpur,26.2389,73.0243
218,2,0.0,1.45,896.0993389257379,Jodhpur,26.2389,73.0243
219,3,0.0,1.45,489.6868407836008,Jodhpur,26.2389,73.0243
220,4,0.0,1.45,348.89449424353666,Jodhpur,26.2389,73.0243
221,5,0.0,1.45,177.42423120454126,Jodhpur,26.2389,73.0243
222,6,0.0,1.45,445.16094558338455,Jodhpur,26.2389,73.0243
223,7,136.46280991735537,1.45,246.98521357678453,Jodhpur,26.2389,73.0243
224,8,441.1157024793389,1.45,274.05860508301714,Jodhpur,26.2389,73.0243
225,9,780.9710743801653,1.45,49.36833292012891,Jodhpur,26.2389,73.0243
226,10,970.0206611570248,1.45,429.1780044986863,Jodhpur,26.2389,73.0243
227,11,896.5289256198347,1.45,514.45852951325,Jodhpur,26.2389,73.0243
228,12,1017.3347107438016,1.45,473.8380562510652,Jodhpur,26.2389,73.0243
229,13,848.2851239669421,1.45,413.01515227435976,Jodhpur,26.2389,73.0243
230,14,759.4214876033058,1.45,922.8467103674548,Jodhpur,26.2389,73.0243
231,15,575.4132231404959,1.45,712.8176383824415,Jodhpur,26.2389,73.0243
232,16,324.400826446281,1.45,555.0301771987115,Jodhpur,26.2389,73.0243
233,17,102.85537190082644,1.45,568.8600629975954,Jodhpur,26.2389,73.0243
234,18,0.0,1.45,722.36814663888,Jodhpur,26.2389,73.0243
235,19,0.0,1.45,513.6256406458753,Jodhpur,26.2389,73.0243
236,20,0.0,1.45,862.5162023904704,Jodhpur,26.2389,73.0243
237,21,0.0,1.45,1562.6844854808417,Jodhpur,26.2389,73.0243
238,22,0.0,1.45,1790.6654199803456,Jodhpur,26.2389,73.0243
239,23,0.0,1.45,1250.261116216352,Jodhpur,26.2389,73.0243
240,0,0.0,1.45,700.7904376662941,Jodhpur,26.2389,73.0243
241,1,0.0,1.45,491.1469513666672,Jodhpur,26.2389,73.0243
242,2,0.0,1.45,735.6609776725097,Jodhpur,26.2389,73.0243
243,3,0.0,1.45,543.6628521830582,Jodhpur,26.2389,73.0243
244,4,0.0,1.45,251.2396329678598,Jodhpur,26.2389,73.0243
245,5,0.0,1.45,123.75969822162617,Jodhpur,26.2389,73.0243
246,6,0.0,1.45,348.664770767862,Jodhpur,26.2389,73.0243
247,7,146.52892561983472,1.45,0.0,Jodhpur,26.2389,73.0243
248,8,504.85537190082647,1.45,5.976655486501306,Jodhpur,26.2389,73.0243
249,9,810.5371900826447,1.45,50.19464625638814,Jodhpur,26.2389,73.0243
250,10,1009.6694214876034,1.45,0.0,Jodhpur,26.2389,73.0243
251,11,1089.9586776859503,1.45,426.4273895793533,Jodhpur,26.2389,73.0243
252,12,1081.9421487603306,1.45,527.2136254767447,Jodhpur,26.2389,73.0243
253,13,1076.6735537190084,1.45,442.94699364323856,Jodhpur,26.2389,73.0243
254,14,959.1735537190084,1.45,625.6473917263628,Jodhpur,26.2389,73.0243
255,15,745.3099173553719,1.45,294.19817586635344,Jodhpur,26.2389,73.0243
256,16,447.8305785123967,1.45,830.3867357990669,Jodhpur,26.2389,73.0243
257,17,114.91322314049587,1.45,1074.0682839084693,Jodhpur,26.2389,73.0243
258,18,0.0,1.45,1434.120863778362,Jodhpur,26.2389,73.0243
259,19,0.0,1.45,2503.4433954441483,Jodhpur,26.2389,73.0243
260,20,0.0,1.45,2543.9128433709,Jodhpur,26.2389,73.0243
261,21,0.0,1.45,1537.9515970610269,Jodhpur,26.2389,73.0243
262,22,0.0,1.45,1174.8960554738896,Jodhpur,26.2389,73.0243
263,23,0.0,1.45,1075.4802796952736,Jodhpur,26.2389,73.0243
264,0,0.0,1.45,1329.6227848307851,Jodhpur,26.2389,73.0243
265,1,0.0,1.45,604.9360157228436,Jodhpur,26.2389,73.0243
266,2,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
267,3,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
268,4,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
269,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
270,6,0.0,1.45,305.4273962433926,Jodhpur,26.2389,73.0243
271,7,142.40495867768595,1.45,453.802382266624,Jodhpur,26.2389,73.0243
272,8,492.35537190082647,1.45,261.6010274221159,Jodhpur,26.2389,73.0243
273,9,794.0702479338843,1.45,262.0809391253355,Jodhpur,26.2389,73.0243
274,10,998.5537190082644,1.45,196.53370209304143,Jodhpur,26.2389,73.0243
275,11,1108.9669421487604,1.45,516.8370467394501,Jodhpur,26.2389,73.0243
276,12,1101.4669421487604,1.45,482.2777705717154,Jodhpur,26.2389,73.0243
277,13,1096.5082644628098,1.45,518.5221563838008,Jodhpur,26.2389,73.0243
278,14,993.0991735537192,1.45,444.9623851871542,Jodhpur,26.2389,73.0243
279,15,789.504132231405,1.45,430.969186648568,Jodhpur,26.2389,73.0243
280,16,487.5619834710744,1.45,636.2575634387545,Jodhpur,26.2389,73.0243
281,17,129.81404958677686,1.45,708.3779620852283,Jodhpur,26.2389,73.0243
282,18,0.0,1.45,633.6136366816348,Jodhpur,26.2389,73.0243
283,19,0.0,1.45,973.4229863790628,Jodhpur,26.2389,73.0243
284,20,0.0,1.45,1902.491711330081,Jodhpur,26.2389,73.0243
285,21,0.0,1.45,2262.789258011369,Jodhpur,26.2389,73.0243
286,22,0.0,1.45,1986.7053389851208,Jodhpur,26.2389,73.0243
287,23,0.0,1.45,1420.7566839655478,Jodhpur,26.2389,73.0243
288,0,0.0,1.45,1494.511904900953,Jodhpur,26.2389,73.0243
289,1,0.0,1.45,1942.50944580873,Jodhpur,26.2389,73.0243
290,2,0.0,1.45,1217.849407431814,Jodhpur,26.2389,73.0243
291,3,0.0,1.45,1145.7429151423637,Jodhpur,26.2389,73.0243
292,4,0.0,1.45,1178.831547766951,Jodhpur,26.2389,73.0243
293,5,0.0,1.45,496.4575673916135,Jodhpur,26.2389,73.0243
294,6,0.0,1.45,726.2668727921535,Jodhpur,26.2389,73.0243
295,7,142.3305785123967,1.45,585.8325425284719,Jodhpur,26.2389,73.0243
296,8,500.9710743801653,1.45,402.91108327868153,Jodhpur,26.2389,73.0243
297,9,809.8966942148761,1.45,399.832457190278,Jodhpur,26.2389,73.0243
298,10,1020.8264462809916,1.45,252.289894107762,Jodhpur,26.2389,73.0243
299,11,1096.5495867768595,1.45,467.2116754307182,Jodhpur,26.2389,73.0243
300,12,1087.7685950413224,1.45,1136.4489008607593,Jodhpur,26.2389,73.0243
301,13,1081.8801652892562,1.45,985.6304359142606,Jodhpur,26.2389,73.0243
302,14,1000.0,1.45,1083.554113291218,Jodhpur,26.2389,73.0243
303,15,774.1322314049587,1.45,1174.320243863973,Jodhpur,26.2389,73.0243
304,16,472.7479338842976,1.45,749.2696379863934,Jodhpur,26.2389,73.0243
305,17,124.68388429752066,1.45,819.3461226935626,Jodhpur,26.2389,73.0243
306,18,0.0,1.45,854.0064742209736,Jodhpur,26.2389,73.0243
307,19,0.0,1.45,547.8642263785339,Jodhpur,26.2389,73.0243
308,20,0.0,1.45,561.2442155235436,Jodhpur,26.2389,73.0243
309,21,0.0,1.45,682.6839771291162,Jodhpur,26.2389,73.0243
310,22,0.0,1.45,1329.292275813207,Jodhpur,26.2389,73.0243
311,23,0.0,1.45,1729.346127403136,Jodhpur,26.2389,73.0243
312,0,0.0,1.45,2088.302057653591,Jodhpur,26.2389,73.0243
313,1,0.0,1.45,2311.232170858132,Jodhpur,26.2389,73.0243
314,2,0.0,1.45,1185.501978490704,Jodhpur,26.2389,73.0243
315,3,0.0,1.45,869.4660654088916,Jodhpur,26.2389,73.0243
316,4,0.0,1.45,1063.3724819104714,Jodhpur,26.2389,73.0243
317,5,0.0,1.45,1631.602580589985,Jodhpur,26.2389,73.0243
318,6,0.0,1.45,1612.1737928657626,Jodhpur,26.2389,73.0243
319,7,137.05785123966945,1.45,1004.0520764519514,Jodhpur,26.2389,73.0243
320,8,477.7479338842976,1.45,75.06125527768691,Jodhpur,26.2389,73.0243
321,9,724.3388429752066,1.45,382.3766645816573,Jodhpur,26.2389,73.0243
322,10,886.6735537190083,1.45,393.9420854657608,Jodhpur,26.2389,73.0243
323,11,997.5826446280992,1.45,702.6572753943805,Jodhpur,26.2389,73.0243
324,12,1052.5,1.45,919.5651910046976,Jodhpur,26.2389,73.0243
325,13,986.4876033057852,1.45,808.1631489097515,Jodhpur,26.2389,73.0243
326,14,851.2809917355372,1.45,147.4171338372798,Jodhpur,26.2389,73.0243
327,15,722.9958677685951,1.45,291.07434450032963,Jodhpur,26.2389,73.0243
328,16,451.3842975206612,1.45,236.53743004493208,Jodhpur,26.2389,73.0243
329,17,128.12603305785126,1.45,833.6886905871927,Jodhpur,26.2389,73.0243
330,18,0.0,1.45,1630.9334198294848,Jodhpur,26.2389,73.0243
331,19,0.0,1.45,1353.5532241422568,Jodhpur,26.2389,73.0243
332,20,0.0,1.45,1704.0348284558827,Jodhpur,26.2389,73.0243
333,21,0.0,1.45,2109.177856956936,Jodhpur,26.2389,73.0243
334,22,0.0,1.45,1744.705097617284,Jodhpur,26.2389,73.0243
335,23,0.0,1.45,768.328567073358,Jodhpur,26.2389,73.0243
336,0,0.0,1.45,327.7115576951273,Jodhpur,26.2389,73.0243
337,1,0.0,1.45,385.92069884476246,Jodhpur,26.2389,73.0243
338,2,0.0,1.45,752.6753533825425,Jodhpur,26.2389,73.0243
339,3,0.0,1.45,1350.5142811563178,Jodhpur,26.2389,73.0243
340,4,0.0,1.45,216.6383018481914,Jodhpur,26.2389,73.0243
341,5,0.0,1.45,225.3053587023332,Jodhpur,26.2389,73.0243
342,6,0.0,1.45,90.99414666653196,Jodhpur,26.2389,73.0243
343,7,131.52066115702482,1.45,204.7743665096973,Jodhpur,26.2389,73.0243
344,8,219.21487603305783,1.45,347.02279031467145,Jodhpur,26.2389,73.0243
345,9,175.7396694214876,1.45,442.30313730664426,Jodhpur,26.2389,73.0243
346,10,332.5619834710744,1.45,481.2826789252416,Jodhpur,26.2389,73.0243
347,11,678.8223140495868,1.45,525.5304672187744,Jodhpur,26.2389,73.0243
348,12,1003.2438016528926,1.45,305.02320956273286,Jodhpur,26.2389,73.0243
349,13,1013.3471074380166,1.45,1203.4700773452334,Jodhpur,26.2389,73.0243
350,14,796.404958677686,1.45,751.9102734807575,Jodhpur,26.2389,73.0243
351,15,785.5371900826447,1.45,826.6182365467326,Jodhpur,26.2389,73.0243
352,16,564.0495867768595,1.45,683.5648312126095,Jodhpur,26.2389,73.0243
353,17,177.9214876033058,1.45,400.0593270525146,Jodhpur,26.2389,73.0243
354,18,0.0,1.45,66.63295581046852,Jodhpur,26.2389,73.0243
355,19,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
356,20,0.0,1.45,306.8318661605749,Jodhpur,26.2389,73.0243
357,21,0.0,1.45,1208.2329814943248,Jodhpur,26.2389,73.0243
358,22,0.0,1.45,1419.6210951475643,Jodhpur,26.2389,73.0243
359,23,0.0,1.45,1340.960111433763,Jodhpur,26.2389,73.0243
